Shipping ID,Order ID,Order Date,Shipment Date,Shipment Mode,Shipment Company,Route ID,Delivery Date,Shipment Days,Fright,Status
1290,1072,16-06-2022,17-06-2022,Sea,FedEx,1010,11-07-2022,24,14333.27,Pending
8219,6089,23-03-2022,27-03-2022,Air,UPS,1001,19-04-2022,23,3934.23,Pending
6785,9059,31-01-2024,31-01-2024,Air,DTDC,1003,27-02-2024,27,4093.64,In Transit
3834,9974,06-10-2020,07-10-2020,Air,DTDC,1005,05-11-2020,29,19244.91,Cancelled
1546,2259,07-01-2023,10-01-2023,Sea,DTDC,1007,01-02-2023,22,159800.82,Cancelled
3246,1351,29-07-2021,31-07-2021,Land,DHL,1007,24-08-2021,24,24496.62,Cancelled
2105,7815,09-09-2021,11-09-2021,Sea,Blue Dart,1003,02-10-2021,21,9963.32,In Transit
8409,3466,20-01-2020,20-01-2020,Air,FedEx,1001,13-02-2020,24,350192.63,Pending
2972,8873,27-08-2019,28-08-2019,Sea,India Post,1005,24-09-2019,27,141547.93,Pending
6392,1265,31-10-2023,02-11-2023,Air,UPS,1009,01-12-2023,29,1658.43,Pending
4197,5999,24-09-2019,24-09-2019,Air,DTDC,1010,15-10-2019,21,19117.88,In Transit
8919,5893,09-11-2022,12-11-2022,Sea,DTDC,1010,11-12-2022,29,8621.89,Delivered
3414,8646,05-04-2022,06-04-2022,Sea,Blue Dart,1001,30-04-2022,24,172044.38,In Transit
5590,4299,24-07-2020,27-07-2020,Sea,Blue Dart,1005,17-08-2020,21,50520.45,Cancelled
5771,9746,10-04-2021,13-04-2021,Air,Blue Dart,1001,08-05-2021,25,17656.93,Delivered
3901,8656,08-09-2023,08-09-2023,Air,Blue Dart,1006,29-09-2023,21,15742.3,Delivered
3104,5691,22-05-2024,23-05-2024,Sea,India Post,1004,21-06-2024,29,24517.57,In Transit
2287,7851,15-02-2024,16-02-2024,Air,Blue Dart,1010,08-03-2024,21,262645.98,Pending
9268,9551,22-05-2023,25-05-2023,Air,Blue Dart,1006,22-06-2023,28,12941.21,Cancelled
7404,8979,22-11-2022,23-11-2022,Sea,FedEx,1004,19-12-2022,26,44182.18,Pending
1131,4287,14-10-2022,18-10-2022,Air,FedEx,1004,10-11-2022,23,49528.73,In Transit
5265,4078,02-05-2023,05-05-2023,Air,DTDC,1005,29-05-2023,24,18436.58,Delivered
2787,4309,05-03-2021,08-03-2021,Air,TNT Express,1004,03-04-2021,26,1715.41,Pending
2410,1871,20-07-2021,23-07-2021,Air,India Post,1006,19-08-2021,27,2087.5,In Transit
6107,1876,13-09-2023,17-09-2023,Land,TNT Express,1008,12-10-2023,25,116001.35,Cancelled
7683,8046,30-06-2023,01-07-2023,Air,India Post,1004,31-07-2023,30,32295.8,Pending
2539,7289,17-06-2024,20-06-2024,Land,India Post,1009,16-07-2024,26,326.8,In Transit
4258,3190,11-07-2021,12-07-2021,Sea,FedEx,1004,07-08-2021,26,13130.27,Cancelled
4182,3555,10-02-2020,13-02-2020,Land,UPS,1007,11-03-2020,27,106151.83,Pending
7186,3161,13-09-2019,14-09-2019,Sea,DHL,1003,08-10-2019,24,1032.69,In Transit
8700,2645,15-04-2020,18-04-2020,Air,DTDC,1002,08-05-2020,20,7111.93,Pending
9384,4514,14-05-2022,15-05-2022,Land,Aramex,1001,09-06-2022,25,70567.89,Cancelled
4392,2735,08-03-2024,11-03-2024,Sea,FedEx,1004,31-03-2024,20,9069.54,Cancelled
2172,8877,22-01-2024,26-01-2024,Air,Blue Dart,1006,18-02-2024,23,219387.15,Delivered
5717,7392,17-02-2024,20-02-2024,Sea,Blue Dart,1002,12-03-2024,21,7724.38,Pending
3662,6143,24-05-2022,24-05-2022,Air,DHL,1010,13-06-2022,20,469840.89,Delivered
9019,1238,21-10-2023,25-10-2023,Sea,UPS,1003,22-11-2023,28,28413.4,Delivered
9472,4420,12-11-2020,14-11-2020,Sea,TNT Express,1007,12-12-2020,28,499.32,In Transit
3539,8156,27-04-2022,27-04-2022,Sea,UPS,1005,17-05-2022,20,9975.63,Cancelled
4898,9553,13-08-2021,15-08-2021,Air,FedEx,1007,04-09-2021,20,35809.44,Cancelled
3066,2088,06-04-2022,06-04-2022,Air,UPS,1002,26-04-2022,20,43461.65,Pending
8651,6166,09-02-2021,12-02-2021,Land,Blue Dart,1002,06-03-2021,22,21283.1,Cancelled
6802,1969,27-06-2020,28-06-2020,Air,TNT Express,1010,19-07-2020,21,20137.85,In Transit
7176,7760,17-03-2021,18-03-2021,Land,Blue Dart,1008,08-04-2021,21,97448.58,In Transit
8746,4533,15-12-2019,19-12-2019,Air,Blue Dart,1006,08-01-2020,20,21216.32,Pending
4466,9103,27-08-2023,31-08-2023,Land,UPS,1002,25-09-2023,25,324978.52,Delivered
4189,1478,11-11-2023,11-11-2023,Sea,Blue Dart,1008,08-12-2023,27,4526.44,Delivered
4329,4629,02-04-2022,04-04-2022,Sea,Blue Dart,1002,26-04-2022,22,41074.7,Pending
6541,2149,10-03-2022,14-03-2022,Sea,DTDC,1002,12-04-2022,29,121063.98,In Transit
3574,9022,12-08-2022,16-08-2022,Land,FedEx,1010,14-09-2022,29,34653.57,In Transit
7268,4357,11-05-2021,12-05-2021,Land,India Post,1008,09-06-2021,28,4049.81,In Transit
5223,5238,12-10-2023,16-10-2023,Sea,FedEx,1005,15-11-2023,30,6182.5,In Transit
1589,2017,09-08-2020,09-08-2020,Land,Blue Dart,1004,08-09-2020,30,17367.54,Pending
7290,3033,12-09-2019,14-09-2019,Sea,DTDC,1006,05-10-2019,21,362592.55,In Transit
4070,9830,18-10-2022,21-10-2022,Air,DTDC,1002,12-11-2022,22,18916.6,Cancelled
7094,1336,07-11-2022,08-11-2022,Land,Aramex,1004,28-11-2022,20,19096.08,Pending
5403,5713,02-09-2019,05-09-2019,Air,Aramex,1001,05-10-2019,30,12072.99,In Transit
3511,6842,22-04-2021,24-04-2021,Land,Aramex,1001,22-05-2021,28,177425.85,Cancelled
4709,8627,09-12-2021,09-12-2021,Air,Aramex,1010,06-01-2022,28,25729.4,Delivered
2489,8332,01-05-2024,04-05-2024,Air,DHL,1009,03-06-2024,30,18200.75,Pending
5820,9095,06-02-2022,09-02-2022,Air,TNT Express,1004,10-03-2022,29,8952.88,In Transit
9550,3838,16-10-2019,20-10-2019,Sea,India Post,1001,10-11-2019,21,19825.59,Cancelled
1814,7831,28-09-2022,01-10-2022,Air,DTDC,1005,24-10-2022,23,2332.07,Delivered
9289,3787,16-11-2021,19-11-2021,Sea,Blue Dart,1009,11-12-2021,22,11595.58,Delivered
3831,6735,04-06-2023,05-06-2023,Sea,DHL,1006,27-06-2023,22,1253.19,Pending
6786,8557,11-03-2024,12-03-2024,Sea,India Post,1001,01-04-2024,20,3047.88,Cancelled
2543,6803,06-10-2019,07-10-2019,Air,DTDC,1005,06-11-2019,30,10755.61,Pending
5926,5747,17-04-2020,20-04-2020,Sea,FedEx,1010,20-05-2020,30,20603.63,Cancelled
9449,6547,15-09-2023,16-09-2023,Land,DHL,1001,10-10-2023,24,26539.11,In Transit
6519,3728,21-02-2022,21-02-2022,Air,DHL,1009,23-03-2022,30,111631.5,Cancelled
2060,8704,13-12-2022,17-12-2022,Sea,UPS,1010,10-01-2023,24,15664.25,Pending
1213,6648,27-01-2024,29-01-2024,Sea,UPS,1006,28-02-2024,30,343125.52,Pending
6865,7756,06-10-2023,09-10-2023,Air,FedEx,1008,31-10-2023,22,254406.36,Delivered
3239,3812,29-10-2020,02-11-2020,Air,TNT Express,1010,01-12-2020,29,48486.04,Delivered
6224,9773,01-03-2023,03-03-2023,Land,FedEx,1007,24-03-2023,21,40502.33,In Transit
1003,2121,16-09-2021,20-09-2021,Sea,TNT Express,1005,12-10-2021,22,12698.74,Delivered
9902,2827,25-01-2024,25-01-2024,Air,Aramex,1005,14-02-2024,20,17389.14,Pending
5505,4224,14-07-2020,17-07-2020,Air,TNT Express,1002,09-08-2020,23,14003.46,Pending
6362,4229,11-03-2024,12-03-2024,Air,Blue Dart,1006,07-04-2024,26,718544.55,In Transit
7986,1194,14-05-2023,17-05-2023,Air,India Post,1001,08-06-2023,22,1923.18,Delivered
7725,9454,14-04-2020,15-04-2020,Air,India Post,1010,09-05-2020,24,23861.87,Cancelled
8514,7456,02-08-2023,04-08-2023,Air,India Post,1002,29-08-2023,25,43221.49,Pending
9926,4448,27-05-2021,27-05-2021,Sea,UPS,1003,23-06-2021,27,36983.07,Cancelled
8218,6343,28-06-2024,01-07-2024,Land,India Post,1007,31-07-2024,30,73830.74,Delivered
7696,5279,26-01-2020,27-01-2020,Land,FedEx,1009,22-02-2020,26,492.69,Cancelled
1327,5777,21-05-2020,23-05-2020,Sea,FedEx,1004,14-06-2020,22,7012.64,Delivered
5217,8319,21-04-2023,22-04-2023,Sea,UPS,1008,15-05-2023,23,73576.15,Cancelled
2750,8060,30-03-2022,01-04-2022,Air,India Post,1009,28-04-2022,27,257743.63,In Transit
9400,4363,17-02-2024,17-02-2024,Land,FedEx,1002,09-03-2024,21,73394.44,Delivered
3207,7262,19-11-2023,20-11-2023,Land,Aramex,1007,16-12-2023,26,105.52,Cancelled
5875,8173,05-02-2024,07-02-2024,Air,DHL,1003,28-02-2024,21,2159.53,Cancelled
1941,3807,28-02-2024,29-02-2024,Air,India Post,1004,21-03-2024,21,25478.32,Pending
3080,1809,20-11-2021,20-11-2021,Air,Blue Dart,1005,16-12-2021,26,48440.8,Delivered
5965,3937,20-05-2021,20-05-2021,Land,Aramex,1005,12-06-2021,23,73914.74,Cancelled
6014,5131,08-12-2023,10-12-2023,Air,UPS,1005,06-01-2024,27,24687.66,In Transit
1960,7774,09-08-2022,11-08-2022,Sea,UPS,1009,05-09-2022,25,19323.89,Pending
6439,9581,20-06-2022,20-06-2022,Land,Aramex,1008,14-07-2022,24,5880.68,In Transit
8691,6720,25-12-2023,29-12-2023,Land,UPS,1005,19-01-2024,21,6704.53,Cancelled
5150,1564,14-09-2019,15-09-2019,Land,Blue Dart,1006,15-10-2019,30,9090.04,In Transit
1124,4313,30-01-2024,03-02-2024,Sea,FedEx,1010,25-02-2024,22,461089.41,In Transit
1438,6251,21-07-2024,22-07-2024,Land,Blue Dart,1002,17-08-2024,26,3250.88,Pending
9883,5602,16-02-2023,16-02-2023,Air,FedEx,1004,13-03-2023,25,336081.85,Cancelled
5285,9673,09-02-2021,13-02-2021,Air,India Post,1004,06-03-2021,21,95433.75,In Transit
6359,4156,13-05-2022,13-05-2022,Land,UPS,1003,04-06-2022,22,117457.81,In Transit
2772,5364,03-02-2021,07-02-2021,Land,DTDC,1005,03-03-2021,24,29959.82,Delivered
6953,4730,06-03-2020,08-03-2020,Sea,DHL,1006,03-04-2020,26,11738.75,In Transit
7783,8548,29-08-2022,29-08-2022,Air,TNT Express,1002,26-09-2022,28,24336.76,Cancelled
5983,9699,24-04-2023,25-04-2023,Air,UPS,1010,23-05-2023,28,24341.82,Delivered
1422,6062,27-04-2020,01-05-2020,Land,Blue Dart,1004,27-05-2020,26,161903.31,Pending
5342,5377,27-07-2024,31-07-2024,Sea,DTDC,1001,26-08-2024,26,398921.52,Delivered
1923,4516,25-02-2024,25-02-2024,Land,UPS,1004,22-03-2024,26,296674.25,Cancelled
9840,5739,20-02-2021,24-02-2021,Air,FedEx,1004,21-03-2021,25,43717.74,Delivered
3775,3822,16-06-2024,17-06-2024,Land,TNT Express,1002,10-07-2024,23,411110.21,Cancelled
7622,4739,01-05-2022,02-05-2022,Air,Blue Dart,1005,01-06-2022,30,2939.86,Cancelled
6358,4517,24-09-2021,28-09-2021,Sea,India Post,1001,27-10-2021,29,14962.73,Pending
7314,6941,27-11-2020,27-11-2020,Sea,FedEx,1005,20-12-2020,23,23568.76,Delivered
7148,6469,20-08-2024,22-08-2024,Sea,India Post,1008,14-09-2024,23,20838.06,Cancelled
2538,5205,15-06-2022,17-06-2022,Land,Blue Dart,1003,09-07-2022,22,9321.7,Cancelled
3424,3371,26-03-2020,29-03-2020,Air,Aramex,1007,19-04-2020,21,7685.94,In Transit
9760,7478,30-04-2021,01-05-2021,Land,Blue Dart,1008,29-05-2021,28,15303.19,In Transit
3443,8475,08-01-2023,10-01-2023,Sea,DTDC,1009,31-01-2023,21,269696.01,Cancelled
1892,1974,15-02-2023,15-02-2023,Air,DHL,1002,07-03-2023,20,5397.1,In Transit
6522,1382,26-11-2019,29-11-2019,Land,Aramex,1002,27-12-2019,28,2053.86,Pending
7520,3969,10-06-2020,13-06-2020,Land,FedEx,1008,10-07-2020,27,289.2,Pending
4944,2534,30-03-2024,02-04-2024,Land,Blue Dart,1008,25-04-2024,23,7571.36,Pending
6481,6733,04-08-2024,07-08-2024,Sea,Aramex,1008,30-08-2024,23,22148.84,In Transit
2755,7457,31-05-2023,01-06-2023,Land,TNT Express,1010,27-06-2023,26,795.44,In Transit
3697,9035,20-05-2020,24-05-2020,Sea,India Post,1007,18-06-2020,25,189542.25,In Transit
5253,1014,10-10-2020,14-10-2020,Air,UPS,1001,06-11-2020,23,262305.46,Delivered
1261,5885,02-02-2022,05-02-2022,Land,TNT Express,1009,06-03-2022,29,8303.33,Delivered
4116,9305,06-05-2022,08-05-2022,Air,DTDC,1001,03-06-2022,26,22222.87,Delivered
1576,4026,19-11-2022,21-11-2022,Land,Aramex,1003,12-12-2022,21,1888.64,Cancelled
6018,2531,14-06-2024,15-06-2024,Land,DTDC,1006,09-07-2024,24,144803.53,Pending
7787,6529,25-01-2024,26-01-2024,Sea,DTDC,1002,17-02-2024,22,153709.24,In Transit
7089,7401,31-12-2023,02-01-2024,Land,India Post,1002,30-01-2024,28,8745.46,In Transit
2407,6816,25-02-2020,25-02-2020,Air,DHL,1003,16-03-2020,20,9858.42,In Transit
4289,3926,04-09-2020,07-09-2020,Air,TNT Express,1009,28-09-2020,21,10536.35,In Transit
5582,4903,08-10-2022,10-10-2022,Air,Blue Dart,1008,04-11-2022,25,497732.15,Pending
7427,2188,22-12-2022,25-12-2022,Air,FedEx,1008,18-01-2023,24,20469.79,In Transit
4222,6341,18-08-2020,22-08-2020,Land,DTDC,1005,20-09-2020,29,84139.58,Delivered
3578,1435,02-11-2019,03-11-2019,Sea,UPS,1008,03-12-2019,30,697.71,In Transit
3600,7335,30-01-2023,02-02-2023,Land,Blue Dart,1009,01-03-2023,27,518236.99,In Transit
9124,3176,11-11-2019,14-11-2019,Air,DHL,1006,09-12-2019,25,427539.47,Pending
7493,3272,27-05-2023,27-05-2023,Sea,Blue Dart,1006,18-06-2023,22,34361.49,Pending
8768,3481,26-10-2023,29-10-2023,Sea,India Post,1002,28-11-2023,30,8745.98,Cancelled
1152,6917,12-04-2020,13-04-2020,Land,India Post,1008,12-05-2020,29,561432.23,Pending
1638,4366,10-05-2022,11-05-2022,Sea,India Post,1005,01-06-2022,21,6176.83,Delivered
6687,1393,11-07-2022,11-07-2022,Land,DHL,1001,05-08-2022,25,23586.92,Cancelled
5044,4457,10-10-2023,12-10-2023,Land,UPS,1010,06-11-2023,25,13615.73,Cancelled
2739,4626,01-11-2022,03-11-2022,Sea,Blue Dart,1007,03-12-2022,30,117663.54,Delivered
6048,3597,03-11-2021,03-11-2021,Land,Blue Dart,1001,03-12-2021,30,96430.93,Pending
5562,3750,13-12-2021,14-12-2021,Sea,Aramex,1004,10-01-2022,27,31391.82,Delivered
6500,3742,15-11-2020,18-11-2020,Sea,Aramex,1004,16-12-2020,28,1886.91,Delivered
6015,7144,08-03-2020,12-03-2020,Air,FedEx,1006,05-04-2020,24,306547.72,In Transit
8619,6329,03-04-2023,04-04-2023,Sea,DTDC,1008,01-05-2023,27,3892.08,In Transit
7282,3865,06-06-2023,08-06-2023,Sea,India Post,1005,02-07-2023,24,9064.8,Pending
2900,9307,23-06-2020,24-06-2020,Air,DTDC,1004,24-07-2020,30,103105.85,Cancelled
5570,5335,28-09-2023,30-09-2023,Air,UPS,1004,30-10-2023,30,232054.56,Delivered
1146,9915,05-06-2021,08-06-2021,Land,DHL,1003,06-07-2021,28,6256.79,Pending
5532,3983,06-08-2024,08-08-2024,Sea,DTDC,1007,03-09-2024,26,27810.03,In Transit
4292,2837,31-07-2022,01-08-2022,Air,FedEx,1002,24-08-2022,23,13261.87,Delivered
4425,7865,27-10-2021,27-10-2021,Sea,Blue Dart,1001,21-11-2021,25,10623.67,Pending
7556,4101,29-08-2019,29-08-2019,Sea,FedEx,1008,28-09-2019,30,4661.25,In Transit
2876,8973,28-09-2022,01-10-2022,Land,India Post,1002,21-10-2022,20,2663.78,In Transit
7071,3049,01-06-2023,03-06-2023,Sea,India Post,1010,28-06-2023,25,6228.63,Pending
7979,6561,31-12-2020,31-12-2020,Sea,India Post,1008,21-01-2021,21,36042.49,Pending
1732,9519,13-02-2022,13-02-2022,Air,DTDC,1001,08-03-2022,23,5484.01,Pending
8222,1768,20-07-2020,23-07-2020,Air,India Post,1004,19-08-2020,27,8735.72,Cancelled
8894,7367,28-05-2023,30-05-2023,Sea,DHL,1001,22-06-2023,23,214344.89,Delivered
9012,6930,27-12-2021,28-12-2021,Sea,DHL,1003,19-01-2022,22,418218.3,In Transit
7511,2569,18-11-2023,20-11-2023,Air,Blue Dart,1001,10-12-2023,20,8051.46,Delivered
1639,8345,10-07-2024,12-07-2024,Sea,DHL,1004,03-08-2024,22,9167.73,Pending
2465,3535,24-07-2022,28-07-2022,Sea,India Post,1010,22-08-2022,25,35032.81,In Transit
4412,4436,29-12-2019,30-12-2019,Air,UPS,1006,26-01-2020,27,13546.14,Delivered
2440,1365,16-04-2024,18-04-2024,Air,UPS,1010,17-05-2024,29,7359.26,Delivered
9809,5925,23-03-2020,26-03-2020,Air,Aramex,1006,20-04-2020,25,67858.86,Cancelled
5419,1052,26-09-2021,26-09-2021,Air,DHL,1004,17-10-2021,21,452019.06,Pending
5415,2087,07-11-2021,08-11-2021,Sea,FedEx,1002,29-11-2021,21,1326.56,Delivered
1179,5768,06-02-2024,08-02-2024,Land,UPS,1005,04-03-2024,25,8422.68,Cancelled
3464,7244,05-09-2021,07-09-2021,Air,UPS,1010,27-09-2021,20,1232.5,Cancelled
3056,6963,31-05-2022,03-06-2022,Land,Aramex,1004,01-07-2022,28,2661.81,In Transit
3266,9040,08-10-2020,11-10-2020,Sea,Aramex,1008,07-11-2020,27,52971.48,Pending
1153,7773,15-02-2020,17-02-2020,Sea,UPS,1003,11-03-2020,23,24367.28,Pending
7158,2178,11-03-2024,12-03-2024,Air,FedEx,1004,09-04-2024,28,12020.21,Cancelled
1309,2302,08-01-2024,08-01-2024,Sea,India Post,1004,30-01-2024,22,1131.97,Pending
2470,4956,15-06-2020,18-06-2020,Sea,Aramex,1007,10-07-2020,22,18538.18,Pending
4288,4193,07-10-2022,11-10-2022,Air,DTDC,1009,06-11-2022,26,34727.45,In Transit
2768,5239,19-04-2020,22-04-2020,Land,TNT Express,1005,22-05-2020,30,145181.06,Cancelled
7225,6715,03-09-2019,03-09-2019,Land,UPS,1008,01-10-2019,28,2899.88,In Transit
8580,2838,28-07-2022,28-07-2022,Land,DTDC,1005,23-08-2022,26,43127.98,In Transit
4527,7429,23-10-2019,27-10-2019,Sea,TNT Express,1002,24-11-2019,28,113018.04,Delivered
4000,3441,03-07-2022,06-07-2022,Air,India Post,1003,01-08-2022,26,13836.58,In Transit
5429,2927,01-08-2024,04-08-2024,Land,UPS,1002,26-08-2024,22,119279.99,Pending
6751,5322,03-08-2024,06-08-2024,Air,Aramex,1007,05-09-2024,30,60220.87,In Transit
7580,5179,24-09-2022,26-09-2022,Air,India Post,1001,23-10-2022,27,3536.62,Delivered
4194,1810,24-01-2022,24-01-2022,Sea,Aramex,1001,15-02-2022,22,54095.49,In Transit
5036,6555,24-12-2020,26-12-2020,Sea,DTDC,1005,20-01-2021,25,431221.21,Delivered
3042,3205,19-03-2021,21-03-2021,Air,UPS,1001,18-04-2021,28,522470.57,Pending
3251,7254,01-11-2021,05-11-2021,Land,DTDC,1001,29-11-2021,24,66250.03,Cancelled
5672,1630,26-02-2022,01-03-2022,Air,Aramex,1007,22-03-2022,21,6279.5,Pending
6736,4795,15-09-2019,16-09-2019,Land,DHL,1003,11-10-2019,25,3240.66,In Transit
1314,2107,29-02-2024,29-02-2024,Sea,India Post,1002,22-03-2024,22,3613.98,Delivered
4176,1718,27-07-2024,27-07-2024,Sea,Aramex,1003,19-08-2024,23,5321.85,Pending
3756,7788,10-02-2020,10-02-2020,Land,DHL,1007,02-03-2020,21,28893.75,In Transit
4217,8926,15-10-2020,19-10-2020,Air,Blue Dart,1007,09-11-2020,21,152092.08,Cancelled
7353,8195,03-08-2022,05-08-2022,Air,TNT Express,1001,31-08-2022,26,26234.74,Delivered
1324,1444,25-06-2021,27-06-2021,Land,TNT Express,1005,20-07-2021,23,53060.69,In Transit
4666,3898,02-11-2020,05-11-2020,Sea,FedEx,1004,04-12-2020,29,590.91,In Transit
6703,8781,13-11-2022,17-11-2022,Sea,India Post,1004,10-12-2022,23,48284.03,In Transit
1280,3307,08-04-2023,11-04-2023,Sea,FedEx,1010,04-05-2023,23,53429.11,Pending
9351,2227,25-12-2020,26-12-2020,Sea,Blue Dart,1004,25-01-2021,30,348630.51,In Transit
1801,2370,18-04-2020,18-04-2020,Air,India Post,1004,12-05-2020,24,34883.28,In Transit
8388,6404,28-06-2024,28-06-2024,Air,DTDC,1003,21-07-2024,23,12116.61,Delivered
2131,5243,31-12-2019,03-01-2020,Land,Blue Dart,1006,24-01-2020,21,731.28,Delivered
6307,4235,05-04-2023,05-04-2023,Sea,India Post,1008,28-04-2023,23,110371.32,Delivered
4711,2723,30-03-2024,03-04-2024,Sea,DTDC,1001,30-04-2024,27,49497.02,Delivered
6832,8638,03-01-2024,03-01-2024,Land,DHL,1003,27-01-2024,24,3723.99,Pending
8381,9740,05-08-2024,07-08-2024,Land,Aramex,1007,01-09-2024,25,110685.48,Delivered
7329,3853,27-08-2019,29-08-2019,Sea,TNT Express,1005,18-09-2019,20,21288.84,In Transit
2671,5011,30-05-2021,31-05-2021,Sea,TNT Express,1007,28-06-2021,28,108232.34,In Transit
2243,1845,17-12-2019,21-12-2019,Land,DTDC,1003,11-01-2020,21,214243.22,In Transit
6700,8571,07-12-2019,07-12-2019,Air,UPS,1008,29-12-2019,22,2967.84,Cancelled
3630,1952,17-09-2020,17-09-2020,Air,DHL,1010,12-10-2020,25,19460.94,Cancelled
7147,1258,19-05-2023,21-05-2023,Land,Aramex,1002,17-06-2023,27,15389.71,Delivered
2605,4960,23-11-2020,23-11-2020,Land,DHL,1010,21-12-2020,28,37222.56,Cancelled
6090,7875,28-11-2019,28-11-2019,Sea,UPS,1007,24-12-2019,26,197842.55,Cancelled
3398,9933,14-11-2023,17-11-2023,Air,UPS,1004,16-12-2023,29,1831.6,Cancelled
3119,1411,09-03-2023,12-03-2023,Land,UPS,1004,02-04-2023,21,223404.32,Pending
4214,3546,16-09-2020,19-09-2020,Air,DTDC,1009,18-10-2020,29,38672.66,Delivered
4566,2350,30-07-2021,30-07-2021,Land,DHL,1006,29-08-2021,30,46881.81,Delivered
7307,2420,10-07-2023,12-07-2023,Air,India Post,1009,10-08-2023,29,86690.22,Delivered
2352,1707,29-10-2020,02-11-2020,Air,Blue Dart,1009,28-11-2020,26,117021.78,Delivered
9169,7931,01-08-2023,04-08-2023,Air,UPS,1009,29-08-2023,25,1885.65,Cancelled
5363,2404,24-06-2022,27-06-2022,Sea,DHL,1009,18-07-2022,21,95028.99,Delivered
3159,3108,15-01-2020,17-01-2020,Air,India Post,1001,13-02-2020,27,559.63,In Transit
7852,6276,31-12-2023,03-01-2024,Air,Blue Dart,1010,02-02-2024,30,358029.98,In Transit
9127,5182,17-09-2019,19-09-2019,Air,FedEx,1003,19-10-2019,30,68497.89,Cancelled
3203,5127,23-12-2023,27-12-2023,Sea,DHL,1002,19-01-2024,23,87780.42,In Transit
1254,7903,12-12-2023,14-12-2023,Sea,FedEx,1001,08-01-2024,25,28781.42,Delivered
6252,6123,05-08-2021,08-08-2021,Air,DTDC,1010,30-08-2021,22,170999.85,Delivered
3841,2879,20-02-2024,22-02-2024,Sea,Aramex,1003,18-03-2024,25,21696.94,Pending
2357,3595,07-12-2021,08-12-2021,Air,Aramex,1004,31-12-2021,23,10004.16,In Transit
5100,6028,11-10-2022,14-10-2022,Air,UPS,1004,11-11-2022,28,201373.6,In Transit
5712,7837,02-06-2022,05-06-2022,Land,DTDC,1001,28-06-2022,23,10872.39,In Transit
8722,2380,05-06-2020,08-06-2020,Sea,FedEx,1008,05-07-2020,27,42934.54,In Transit
5079,2472,16-08-2024,20-08-2024,Air,UPS,1008,18-09-2024,29,127833.25,Pending
9481,5828,09-04-2023,11-04-2023,Sea,DHL,1008,08-05-2023,27,2996.09,Delivered
5650,6684,16-02-2023,19-02-2023,Air,Blue Dart,1001,17-03-2023,26,93454.16,Pending
4555,3366,26-09-2020,29-09-2020,Air,Aramex,1002,29-10-2020,30,27169.47,Pending
7890,6787,14-08-2024,17-08-2024,Land,TNT Express,1005,15-09-2024,29,107555.18,Pending
9625,3593,27-09-2023,01-10-2023,Air,TNT Express,1004,27-10-2023,26,25977.43,Cancelled
3793,3629,10-11-2021,13-11-2021,Air,DHL,1004,08-12-2021,25,53958.52,In Transit
9594,1357,24-04-2021,24-04-2021,Land,FedEx,1006,18-05-2021,24,578177.46,In Transit
8141,2118,11-01-2022,15-01-2022,Sea,UPS,1008,12-02-2022,28,10330.37,In Transit
1578,1806,06-11-2021,09-11-2021,Air,Aramex,1001,30-11-2021,21,5646.58,Pending
9714,3663,15-04-2021,15-04-2021,Air,UPS,1008,15-05-2021,30,60913.7,Delivered
3733,7648,02-09-2021,03-09-2021,Land,DTDC,1004,27-09-2021,24,80933.19,Cancelled
8019,6400,19-03-2021,23-03-2021,Air,TNT Express,1003,13-04-2021,21,12200.21,Cancelled
8226,1373,23-10-2021,27-10-2021,Land,TNT Express,1010,23-11-2021,27,119220.26,In Transit
7585,5142,08-07-2022,10-07-2022,Sea,India Post,1004,04-08-2022,25,140505.89,In Transit
9506,2228,29-07-2023,31-07-2023,Air,India Post,1006,20-08-2023,20,309519.04,Cancelled
9418,3387,16-05-2022,18-05-2022,Sea,DHL,1005,10-06-2022,23,280427.96,Delivered
9296,6269,02-03-2022,06-03-2022,Sea,FedEx,1005,01-04-2022,26,42045.49,Pending
3434,8273,24-07-2023,25-07-2023,Sea,UPS,1009,15-08-2023,21,5151.09,Cancelled
1824,6797,18-04-2021,20-04-2021,Sea,FedEx,1002,12-05-2021,22,630.7,Pending
4759,7981,30-10-2021,02-11-2021,Sea,India Post,1006,02-12-2021,30,1332.72,In Transit
6032,8413,27-06-2020,01-07-2020,Sea,Blue Dart,1002,21-07-2020,20,10065.95,Delivered
7238,6050,17-07-2024,20-07-2024,Air,Blue Dart,1006,09-08-2024,20,14841.85,In Transit
1846,9754,12-09-2020,12-09-2020,Air,FedEx,1005,02-10-2020,20,153974.44,In Transit
1424,4515,21-06-2021,21-06-2021,Sea,Aramex,1005,16-07-2021,25,24967.07,Pending
6861,1497,06-04-2020,10-04-2020,Air,DTDC,1008,06-05-2020,26,198621.1,Delivered
1442,3041,04-09-2022,04-09-2022,Sea,DHL,1010,26-09-2022,22,67929.38,Pending
5710,4679,22-03-2023,25-03-2023,Sea,Aramex,1007,14-04-2023,20,179861.79,In Transit
9755,1631,05-12-2022,08-12-2022,Land,FedEx,1005,31-12-2022,23,19832.65,Cancelled
5367,5401,26-06-2020,26-06-2020,Air,India Post,1006,21-07-2020,25,12967.09,Cancelled
4578,3570,11-03-2024,11-03-2024,Land,UPS,1001,04-04-2024,24,21561.66,Pending
7083,5600,22-06-2021,23-06-2021,Land,FedEx,1001,22-07-2021,29,53382.46,In Transit
